GEOID,car_access,transit_access,ratio
36029004800,450995,4497,0.009971285712701915
36029013202,228164,3193,0.013994319875177503
36029013201,156961,1660,0.010575875535961163
36029000800,425997,7153,0.016791198060080236
36029000700,436245,3962,0.00908205251636122
36063022200,210166,345,0.001641559529134113
36029007303,94323,1708,0.018107990627948645
36029015800,33535,335,0.009989563142984942
36029009600,476571,20120,0.04221826338572846
36029010202,473379,644,0.0013604321273229273
36029008600,429371,5866,0.013661844884726729
36029009009,320666,8387,0.026154940031060357
36063024404,78687,1564,0.019876218435065512
36063022712,176973,2866,0.01619456075220514
36029003600,450844,3426,0.007599080835056028
36029002502,451955,58673,0.12982044672589085
36029014209,451988,3109,0.00687850119914688
36029012501,437228,1186,0.0027125435699452004
36063023600,193979,3648,0.01880615942962898
36029004100,472541,7814,0.016536131256335428
36029005600,464398,4941,0.010639580704481932
36029010807,443549,310,6.989081251451362e-4
36029008900,474424,7033,0.014824292194324065
36029015202,53994,938,0.01737230062599548
36029009004,325457,319,9.801602054956568e-4
36063023901,222674,2844,0.01277203445395511
36029017400,383757,1389,0.0036194779508907982
36029010103,469076,181,3.8586497710392346e-4
36029000110,424790,1582,0.0037241931307234162
36029013400,301696,2547,0.008442273016546457
36029010101,473151,2921,0.006173504864197687
36029016900,465761,18080,0.03881819216293335
36063940001,57344,397,0.006923130580357143
36063023405,226879,461,0.002031920098378431
36029009701,465002,2331,0.005012881665025097
36029014000,258770,5085,0.019650655021834062
36029014502,453963,1845,0.004064207875972271
36029017502,9773,912,0.09331832600020465
36029010803,450543,8398,0.018639730281016464
36029012902,301994,2371,0.007851149360583324
36029005300,426397,1294,0.0030347305445394784
36063023001,428943,2041,0.0047582079670259216
36063024406,94229,1978,0.02099141453268102
36029015002,88818,366,0.004120786327095859
36029009114,438315,2299,0.00524508629638502
36029017300,365611,1777,0.004860357046150143
36029015700,11015,786,0.07135724012709942
36029013300,239356,3198,0.013360851618509667
36063022803,399442,2254,0.005642871806169607
36029007302,35875,2414,0.06728919860627178
36029010300,462148,1460,0.003159161134528333
36029009110,452384,11320,0.0250229893188088
36029009113,414555,759,0.001830878894235988
36029009702,462479,2941,0.006359207661320839
36063023401,153279,6221,0.04058612073408621
36029007905,473165,2112,0.004463559223526677
36063023404,173743,1142,0.006572926679060452
36029011200,391654,3705,0.009459880404642873
36063021700,122106,3192,0.026141221561594024
36029003400,453045,2698,0.00595525830767363
36029016600,448720,54165,0.12071001961133893
36063023300,391338,948,0.002422458335249835
36063022401,217620,303,0.0013923352633030052
36029003100,453305,32004,0.07060147141549288
36029008202,457472,6607,0.014442413961947398
36063024202,18580,292,0.01571582346609257
36063020500,80014,3400,0.042492563801334766
36029010809,455732,247,5.419852018291452e-4
36029014101,304025,2173,0.007147438533015377
36029014603,421784,2504,0.005936687972990915
36029013502,335338,520,0.0015506742450900285
36029014208,313704,7835,0.024975773340473822
36029008400,427052,8843,0.020707080168223074
36063022602,90234,4709,0.05218653722543609
36029007902,471907,4047,0.008575842274007378
36029015201,54037,108,0.0019986305679441864
36029006302,453171,6534,0.01441839835293962
36063021200,102769,6607,0.06428981502203972
36063940100,461,0,0
36029009800,461278,2488,0.005393710517301931
36029012001,418399,1722,0.0041156886130224975
36029005202,463854,3710,0.007998206332164862
36029009302,486236,5166,0.010624470421770497
36029007102,452825,55435,0.12242036106663721
36063022901,407273,709,0.001740847048539923
36029009501,455239,1914,0.004204384949444138
36029005700,445381,2179,0.0048924404049566555
36029940000,23429,279,0.011908318750266763
36029010902,482940,2426,0.005023398351762124
36029013102,185215,836,0.004513673298598925
36029012003,409338,438,0.0010700203743605528
36029014206,340157,487,0.0014316918364167134
36029004200,471237,11004,0.023351307303968068
36029011600,415678,531,0.0012774310884867614
36029013600,378029,1426,0.003772197371101159
36029000500,444919,5189,0.011662797048451516
36029013800,116546,2390,0.020506924304566437
36029015102,6275,651,0.10374501992031873
36029010700,479113,10541,0.022001072815807543
36029006800,450448,66235,0.14704249991119953
36063024502,20548,547,0.026620595678411525
36029014204,341851,1343,0.00392861217313976
36029014702,307975,3551,0.01153015666856076
36029015503,56763,742,0.013071895424836602
36029013702,370010,2351,0.006353882327504662
36029010804,408600,1041,0.0025477239353891338
36063990000,0,0,NA
